502;01/04/2019;11:35:14;8144;31;1;2.20
510;01/04/2019;15:16:47;8303;53;1;3.00
510;01/04/2019;15:16:47;8303;75;1;3.50
514;01/04/2019;09:22:17;8436;45;1;3.00
546;01/04/2019;18:04:45;8099;38;2;7.50
546;01/04/2019;18:04:45;8099;73;1;3.75
551;01/04/2019;16:05:53;8126;30;1;3.00
565;01/04/2019;12:09:04;8042;87;1;3.00
567;01/04/2019;09:15:14;8485;36;2;7.50
576;01/04/2019;11:45:06;8189;33;2;7.00
577;01/04/2019;09:14:41;8350;32;1;3.00
580;01/04/2019;15:30:58;8324;29;2;5.00
584;01/04/2019;09:31:33;8204;27;1;3.50
585;01/04/2019;18:36:23;8167;57;2;6.20
586;01/04/2019;15:58:55;8065;48;1;2.50
587;01/04/2019;16:38:16;8117;23;1;2.50
589;01/04/2019;10:49:13;8036;51;2;6.00
590;01/04/2019;08:52:58;8490;23;1;2.50
607;01/04/2019;09:41:11;8140;49;1;3.00
610;01/04/2019;17:05:23;8467;40;1;3.75
623;01/04/2019;08:25:44;8413;30;2;6.00
638;01/04/2019;19:07:22;8133;40;1;3.75
640;01/04/2019;18:47:09;8009;28;1;2.00
640;01/04/2019;18:47:09;8009;71;1;3.75
644;01/04/2019;17:25:59;8008;45;1;3.00
646;01/04/2019;17:17:22;8480;31;1;2.20
654;01/04/2019;12:53:11;8288;29;2;5.00
657;01/04/2019;12:53:59;8423;37;1;3.00
664;01/04/2019;09:42:00;8080;47;1;3.00
686;01/04/2019;14:29:04;8040;22;2;4.00
688;01/04/2019;14:08:03;8035;24;1;3.00
688;01/04/2019;14:08:03;8035;71;1;3.75
697;01/04/2019;13:51:56;8243;32;2;6.00
699;01/04/2019;08:41:57;8278;40;2;7.50
700;01/04/2019;10:39:45;8446;34;2;4.90
711;01/04/2019;18:42:27;8306;23;2;5.00
714;01/04/2019;15:03:15;8397;59;2;9.00
714;01/04/2019;15:03:15;8397;71;1;3.75
715;01/04/2019;09:46:29;8377;50;1;2.50
716;01/04/2019;15:47:43;8021;56;1;2.55
723;01/04/2019;09:53:44;8310;40;2;7.50
723;01/04/2019;09:53:44;8310;72;1;3.25
729;01/04/2019;12:29:47;8180;29;1;2.50
729;01/04/2019;12:29:47;8180;76;1;3.50
733;01/04/2019;18:56:24;8251;53;2;6.00
734;01/04/2019;19:56:34;8449;26;2;6.00
737;01/04/2019;08:31:23;8003;40;1;3.75
742;01/04/2019;13:47:51;8467;40;1;3.75
756;01/04/2019;15:54:45;8283;31;2;4.40
765;01/04/2019;14:54:33;8034;50;1;2.50
766;01/04/2019;11:22:50;8130;38;2;7.50
768;01/04/2019;18:01:08;8338;45;2;6.00
772;01/04/2019;17:45:21;8262;27;1;3.50
773;01/04/2019;08:44:31;8355;54;1;2.50
777;01/04/2019;19:52:47;8226;32;1;3.00
783;01/04/2019;17:50:30;8072;38;2;7.50
787;01/04/2019;17:11:58;8418;36;2;7.50
793;01/04/2019;15:55:45;8371;24;1;3.00
805;01/04/2019;08:31:56;8397;57;1;3.10
815;01/04/2019;16:05:53;8426;48;2;5.00
815;01/04/2019;16:05:53;8426;73;1;3.75
818;01/04/2019;11:21:47;8410;40;2;7.50
819;01/04/2019;09:08:52;8457;50;2;5.00
823;01/04/2019;11:57:05;8209;51;2;6.00
824;01/04/2019;14:58:07;8221;30;2;6.00
826;01/04/2019;17:55:54;8142;40;2;7.50
834;01/04/2019;16:08:36;8300;27;1;3.50
843;01/04/2019;12:59:06;8176;36;1;3.75
844;01/04/2019;18:02:27;8390;24;1;3.00
847;01/04/2019;12:56:34;8094;28;1;2.00
853;01/04/2019;09:53:28;8075;47;1;3.00
854;01/04/2019;17:43:49;8410;52;2;5.00
857;01/04/2019;12:09:48;8404;49;2;6.00
858;01/04/2019;16:19:00;8297;29;2;5.00
861;01/04/2019;12:45:19;8039;26;2;6.00
872;01/04/2019;09:00:55;8247;35;2;6.20
876;01/04/2019;14:09:46;8480;58;1;3.50
882;01/04/2019;17:46:21;8285;24;1;3.00
902;01/04/2019;08:54:51;8490;33;1;3.50
903;01/04/2019;15:02:28;8369;38;1;3.75
926;01/04/2019;12:14:26;8429;35;2;6.20
928;01/04/2019;19:18:03;8335;36;2;7.50
928;01/04/2019;19:18:03;8335;69;1;3.25
942;01/04/2019;15:57:56;8298;52;2;5.00
947;01/04/2019;13:04:37;8025;54;2;5.00
948;01/04/2019;11:16:43;8424;25;2;4.40
957;01/04/2019;08:46:53;8324;24;1;3.00
961;01/04/2019;16:16:17;8008;58;1;3.50
963;01/04/2019;12:08:36;8245;35;1;3.10
967;01/04/2019;12:56:25;8144;47;1;3.00
967;01/04/2019;12:56:25;8144;78;1;4.50
985;01/04/2019;13:57:47;8445;24;2;6.00
985;01/04/2019;13:57:47;8445;71;1;3.75
986;01/04/2019;11:53:59;8383;58;2;7.00
988;01/04/2019;13:49:03;8434;22;2;4.00
1005;01/04/2019;11:29:57;8267;35;2;6.20
1005;01/04/2019;11:29:57;8267;78;1;4.50
1025;01/04/2019;13:05:43;8346;58;1;3.50
1026;01/04/2019;19:08:28;8223;42;2;5.00
1033;01/04/2019;19:10:53;8049;55;2;8.00
1036;01/04/2019;15:15:15;8394;51;2;6.00
1037;01/04/2019;14:46:09;8022;48;1;2.50
1047;01/04/2019;15:27:02;8467;57;2;6.20
1049;01/04/2019;18:39:53;8103;22;2;4.00
1056;01/04/2019;13:08:00;8037;57;2;6.20
1058;01/04/2019;19:01:13;8179;32;1;3.00
1058;01/04/2019;19:01:13;8179;73;1;3.75
1061;01/04/2019;16:41:09;8118;39;2;8.50
1062;01/04/2019;12:13:41;8194;59;1;4.50
1064;01/04/2019;12:04:22;8042;27;2;7.00
1083;01/04/2019;10:34:22;8489;57;2;6.20
1085;01/04/2019;11:16:40;8227;47;2;6.00
1088;01/04/2019;16:43:33;8091;50;2;5.00
1090;01/04/2019;08:24:26;8411;26;1;3.00
1113;01/04/2019;11:04:32;8406;39;2;8.50
1115;01/04/2019;11:23:13;8190;59;2;9.00
1115;01/04/2019;11:23:13;8190;76;1;3.50
1124;01/04/2019;13:27:32;8013;38;1;3.75
1130;01/04/2019;11:16:36;8146;41;2;8.50
1143;01/04/2019;11:33:08;8024;45;2;6.00
1146;01/04/2019;12:03:38;8367;47;1;3.00
1154;01/04/2019;13:43:49;8078;32;2;6.00
1158;01/04/2019;13:50:47;8378;54;2;5.00
1185;01/04/2019;19:37:29;8426;56;1;2.55
1188;01/04/2019;19:54:17;8337;49;2;6.00
1193;01/04/2019;14:22:01;8270;49;2;6.00
1195;01/04/2019;14:32:20;8046;30;2;6.00
1209;01/04/2019;17:20:02;8254;46;2;5.00
1209;01/04/2019;17:20:02;8254;77;1;3.00
1216;01/04/2019;16:09:16;8395;29;1;2.50
1226;01/04/2019;16:25:56;8340;40;2;7.50
1230;01/04/2019;10:27:48;8458;47;2;6.00
1234;01/04/2019;10:24:35;8121;55;1;4.00
1237;01/04/2019;16:33:50;8471;55;1;4.00
1237;01/04/2019;16:33:50;8471;76;1;3.50
1244;01/04/2019;18:25:17;8271;87;2;6.00
1246;01/04/2019;13:56:31;8397;54;1;2.50
1250;01/04/2019;19:15:51;8346;36;1;3.75
1255;01/04/2019;16:28:00;8259;53;2;6.00
1260;01/04/2019;10:46:20;8399;52;1;2.50
1264;01/04/2019;18:25:57;8160;43;1;3.00
1268;01/04/2019;16:26:08;8169;33;2;7.00
1276;01/04/2019;13:14:04;8435;22;2;4.00
1276;01/04/2019;13:14:04;8435;69;1;3.25
1279;01/04/2019;18:45:33;8393;38;2;7.50
1291;01/04/2019;08:00:18;8480;42;1;2.50
1294;01/04/2019;16:52:13;8348;42;2;5.00
1296;01/04/2019;14:57:22;8252;59;1;4.50
1303;01/04/2019;12:55:53;8109;26;2;6.00
1304;01/04/2019;16:32:57;8020;32;1;3.00
1313;01/04/2019;19:44:41;8213;61;1;4.75
1315;01/04/2019;17:49:04;8484;60;2;7.50
1327;01/04/2019;18:21:15;8479;33;2;7.00
1330;01/04/2019;09:26:43;8481;34;2;4.90
1333;01/04/2019;19:17:33;8076;28;2;4.00
1333;01/04/2019;19:17:33;8076;71;1;3.75
1336;01/04/2019;18:54:14;8011;28;2;4.00
1345;01/04/2019;11:38:57;8073;61;2;9.50
1351;01/04/2019;13:19:56;8164;31;2;4.40
1362;01/04/2019;17:52:42;8412;47;2;6.00
1370;01/04/2019;17:56:46;8291;30;1;3.00
1379;01/04/2019;15:50:11;8023;44;2;5.00
1386;01/04/2019;17:09:18;8159;47;2;6.00
1393;01/04/2019;11:48:56;8480;50;2;5.00
1395;01/04/2019;11:40:02;8473;55;1;4.00
1399;01/04/2019;14:27:01;8109;56;1;2.55
1402;01/04/2019;15:39:04;8223;50;1;2.50
1410;01/04/2019;09:19:26;8197;59;1;4.50
1412;01/04/2019;11:51:30;8140;33;2;7.00
1416;01/04/2019;10:03:55;8443;36;2;7.50
1442;01/04/2019;18:40:29;8184;53;2;6.00
1445;01/04/2019;08:35:26;8168;22;2;4.00
1448;01/04/2019;13:45:26;8411;40;1;3.75
1449;01/04/2019;16:16:43;8119;87;1;3.00
1471;01/04/2019;10:27:34;8081;29;1;2.50
1471;01/04/2019;10:27:34;8081;77;1;3.00
1474;01/04/2019;11:34:36;8030;30;2;6.00
1481;01/04/2019;10:09:04;8291;27;2;7.00
1481;01/04/2019;10:09:04;8291;71;1;3.75
1483;01/04/2019;16:04:01;8422;32;2;6.00
1485;01/04/2019;13:56:15;8229;48;2;5.00
1495;01/04/2019;10:51:35;8001;54;1;2.50
1497;01/04/2019;11:33:57;8131;57;2;6.20
1497;01/04/2019;11:33:57;8131;74;1;3.50
1502;01/04/2019;17:22:04;8425;29;2;5.00
1502;01/04/2019;17:22:04;8425;71;1;3.75
1504;01/04/2019;09:07:13;8007;45;1;3.00
1506;01/04/2019;16:39:27;8490;58;1;3.50
1509;01/04/2019;08:00:39;8392;59;2;9.00
1513;01/04/2019;17:11:23;8066;49;1;3.00
1513;01/04/2019;17:11:23;8066;74;1;3.50
1514;01/04/2019;19:21:35;8062;49;1;3.00
1524;01/04/2019;14:46:19;8286;60;2;7.50
1524;01/04/2019;14:46:19;8286;73;1;3.75
1544;01/04/2019;10:24:19;8012;54;1;2.50
1563;01/04/2019;09:34:59;8376;61;2;9.50
1566;01/04/2019;16:57:34;8373;45;1;3.00
1591;01/04/2019;09:55:25;8409;58;1;3.50
1609;01/04/2019;10:00:03;8195;35;1;3.10
1610;01/04/2019;12:44:01;8118;60;1;3.75
1611;01/04/2019;18:10:36;8420;45;2;6.00
1614;01/04/2019;17:17:19;8279;55;2;8.00
1619;01/04/2019;17:31:27;8200;58;1;3.50
1621;01/04/2019;10:01:49;8225;49;1;3.00
1625;01/04/2019;19:35:55;8109;27;2;7.00
1627;01/04/2019;09:53:49;8159;35;1;3.10
1628;01/04/2019;14:49:49;8025;51;2;6.00
1630;01/04/2019;19:06:12;8140;59;2;9.00
1635;01/04/2019;16:12:00;8192;87;1;3.00
1647;01/04/2019;16:51:19;8218;46;2;5.00
1647;01/04/2019;16:51:19;8218;74;1;3.50
1650;01/04/2019;12:11:04;8343;25;2;4.40
1651;01/04/2019;18:32:06;8154;49;2;6.00
1656;01/04/2019;13:51:00;8444;39;2;8.50
1656;01/04/2019;13:51:00;8444;76;1;3.50
1661;01/04/2019;17:44:48;8109;34;1;2.45
1669;01/04/2019;14:03:26;8418;44;2;5.00
1678;01/04/2019;18:06:24;8486;34;2;4.90
1681;01/04/2019;12:38:28;8450;49;2;6.00
1689;01/04/2019;08:32:01;8443;61;2;9.50
1692;01/04/2019;08:16:50;8326;28;1;2.00
1693;01/04/2019;11:39:28;8347;42;2;5.00
1697;01/04/2019;19:24:18;8152;46;1;2.50
1697;01/04/2019;19:24:18;8152;77;1;3.00
1701;01/04/2019;18:56:35;8397;39;2;8.50
1701;01/04/2019;18:56:35;8397;73;1;3.75
1711;01/04/2019;10:59:37;8003;48;1;2.50
1714;01/04/2019;14:54:32;8343;54;2;5.00
1732;01/04/2019;09:29:57;8146;53;1;3.00
1734;01/04/2019;13:20:37;8301;33;1;3.50
1740;01/04/2019;14:23:28;8388;55;1;4.00
1740;01/04/2019;14:23:28;8388;71;1;3.75
1742;01/04/2019;09:34:11;8159;40;2;7.50
1744;01/04/2019;15:13:10;8359;61;2;9.50
1745;01/04/2019;19:03:21;8089;43;2;6.00
1750;01/04/2019;10:41:38;8314;46;2;5.00
1762;01/04/2019;14:06:12;8406;32;2;6.00
1762;01/04/2019;14:06:12;8406;78;1;4.50
1765;01/04/2019;10:11:18;8418;44;2;5.00
1768;01/04/2019;19:22:39;8061;40;1;3.75
1773;01/04/2019;14:41:07;8306;32;2;6.00
1774;01/04/2019;17:26:34;8437;31;1;2.20
1775;01/04/2019;17:59:44;8440;53;2;6.00
1775;01/04/2019;17:59:44;8440;76;1;3.50
1777;01/04/2019;11:21:00;8298;54;2;5.00
1782;01/04/2019;17:35:07;8316;35;1;3.10
1782;01/04/2019;17:35:07;8316;73;1;3.75
1793;01/04/2019;13:07:17;8005;60;2;7.50
1794;01/04/2019;12:53:32;8384;35;2;6.20
1820;01/04/2019;19:26:42;8228;44;1;2.50
1823;01/04/2019;09:31:05;8322;52;2;5.00
1823;01/04/2019;09:31:05;8322;72;1;3.25
1832;01/04/2019;12:09:12;8466;50;2;5.00
1836;01/04/2019;18:44:04;8018;56;2;5.10
1842;01/04/2019;14:17:13;8191;27;1;3.50
1843;01/04/2019;08:17:58;8170;24;1;3.00
1847;01/04/2019;11:45:54;8307;27;2;7.00
1862;01/04/2019;08:48:36;8282;56;2;5.10
1872;01/04/2019;10:35:47;8059;60;1;3.75
1873;01/04/2019;16:03:54;8486;46;1;2.50
1877;01/04/2019;08:17:40;8318;53;2;6.00
1881;01/04/2019;17:34:47;8404;54;2;5.00
1886;01/04/2019;10:38:12;8043;28;1;2.00
1890;01/04/2019;17:26:15;8118;35;1;3.10
1890;01/04/2019;17:26:15;8118;76;1;3.50
1891;01/04/2019;19:40:02;8038;45;1;3.00
1891;01/04/2019;19:40:02;8038;76;1;3.50
1914;01/04/2019;17:07:34;8412;54;2;5.00
1920;01/04/2019;18:47:48;8032;23;2;5.00
1923;01/04/2019;19:02:52;8317;37;2;6.00
1936;01/04/2019;16:53:48;8066;87;2;6.00
1939;01/04/2019;12:07:42;8147;24;1;3.00
1950;01/04/2019;16:03:24;8062;22;1;2.00
1956;01/04/2019;15:51:15;8447;35;2;6.20
1971;01/04/2019;15:53:46;8296;53;2;6.00
1972;01/04/2019;13:02:52;8112;26;1;3.00
1973;01/04/2019;17:01:31;8343;50;2;5.00
1977;01/04/2019;17:45:36;8446;42;2;5.00
1978;01/04/2019;19:54:36;8426;87;1;3.00
1978;01/04/2019;19:54:36;8426;74;1;3.50
1997;01/04/2019;13:17:30;8455;56;1;2.55
1998;01/04/2019;10:00:39;8219;32;2;6.00
2005;01/04/2019;11:29:26;8139;42;2;5.00
2013;01/04/2019;11:24:22;8074;38;2;7.50
2027;01/04/2019;14:13:11;8001;26;2;6.00
2031;01/04/2019;13:38:09;8260;27;1;3.50
2032;01/04/2019;19:34:39;8304;61;2;9.50
2037;01/04/2019;17:06:02;8358;52;2;5.00
2037;01/04/2019;17:06:02;8358;78;1;4.50
2041;01/04/2019;13:19:09;8097;55;1;4.00
2041;01/04/2019;13:19:09;8097;75;1;3.50
2053;01/04/2019;16:00:23;8108;38;1;3.75
2056;01/04/2019;11:47:45;8304;48;2;5.00
2059;01/04/2019;13:45:05;8188;42;1;2.50
2060;01/04/2019;18:47:40;8190;55;2;8.00
2062;01/04/2019;12:55:36;8166;45;1;3.00
2063;01/04/2019;09:10:04;8109;53;2;6.00
2075;01/04/2019;16:15:31;8428;49;2;6.00
2080;01/04/2019;16:07:39;8251;60;1;3.75
2081;01/04/2019;17:57:04;8202;39;2;8.50
2085;01/04/2019;13:06:47;8029;59;2;9.00
2089;01/04/2019;15:30:46;8154;87;2;6.00
2090;01/04/2019;11:19:33;8011;60;1;3.75
2090;01/04/2019;11:19:33;8011;73;1;3.75
2092;01/04/2019;09:57:34;8455;25;1;2.20
2109;01/04/2019;13:53:31;8079;33;1;3.50
2115;01/04/2019;14:39:03;8351;51;1;3.00
2117;01/04/2019;14:06:20;8108;24;2;6.00
2127;01/04/2019;08:41:27;8207;45;2;6.00
2132;01/04/2019;13:05:17;8052;33;2;7.00
2134;01/04/2019;19:25:58;8256;45;2;6.00
2143;01/04/2019;18:24:54;8489;23;1;2.50
2155;01/04/2019;19:26:17;8481;50;1;2.50
2166;01/04/2019;19:56:10;8020;38;1;3.75
2168;01/04/2019;19:06:58;8364;38;1;3.75
2173;01/04/2019;17:37:26;8098;42;1;2.50
2178;01/04/2019;13:56:49;8154;87;2;6.00
2180;01/04/2019;15:02:13;8482;43;1;3.00
2191;01/04/2019;16:44:29;8204;38;1;3.75
2193;01/04/2019;11:30:22;8398;23;1;2.50
2195;01/04/2019;11:21:10;8061;40;1;3.75
2203;01/04/2019;18:14:28;8461;26;2;6.00
2207;01/04/2019;12:25:31;8297;39;2;8.50
2210;01/04/2019;14:26:36;8177;61;1;4.75
2211;01/04/2019;10:18:14;8445;41;2;8.50
2216;01/04/2019;17:10:14;8465;56;1;2.55
2219;01/04/2019;14:31:03;8360;29;1;2.50
2227;01/04/2019;17:19:16;8180;25;1;2.20
2240;01/04/2019;09:03:03;8080;34;2;4.90
2242;01/04/2019;13:08:05;8121;47;2;6.00
2244;01/04/2019;13:05:25;8024;49;1;3.00
2245;01/04/2019;15:13:03;8257;57;1;3.10
2247;01/04/2019;17:09:42;8122;59;2;9.00
2252;01/04/2019;17:16:17;8188;35;1;3.10
2254;01/04/2019;16:00:46;8329;56;1;2.55
2257;01/04/2019;08:29:38;8023;56;1;2.55
2259;01/04/2019;16:23:11;8417;30;2;6.00
2261;01/04/2019;10:51:49;8036;60;1;3.75
2261;01/04/2019;10:51:49;8036;77;1;3.00
2264;01/04/2019;18:09:38;8416;47;2;6.00
2267;01/04/2019;12:25:49;8333;49;2;6.00
2275;01/04/2019;13:56:24;8295;53;1;3.00
2288;01/04/2019;12:08:11;8406;27;1;3.50
2300;01/04/2019;11:33:27;8382;50;1;2.50
2304;01/04/2019;11:07:10;8325;23;1;2.50
2311;01/04/2019;11:31:35;8446;24;1;3.00
2312;01/04/2019;19:36:13;8329;30;2;6.00
2312;01/04/2019;19:36:13;8329;76;1;3.50
2317;01/04/2019;18:52:18;8367;22;2;4.00
2318;01/04/2019;19:09:54;8260;41;1;4.25
2319;01/04/2019;10:24:39;8032;24;1;3.00
2321;01/04/2019;19:34:03;8026;43;1;3.00
2322;01/04/2019;16:15:58;8373;55;1;4.00
2333;01/04/2019;14:39:48;8279;34;2;4.90
2348;01/04/2019;12:23:18;8053;46;1;2.50
2348;01/04/2019;12:23:18;8053;71;1;3.75
2350;01/04/2019;18:42:50;8041;29;1;2.50
2350;01/04/2019;18:42:50;8041;75;1;3.50
2351;01/04/2019;17:59:25;8032;42;1;2.50
2352;01/04/2019;12:19:10;8279;61;2;9.50
2354;01/04/2019;11:28:15;8359;44;2;5.00
2368;01/04/2019;17:44:31;8208;61;1;4.75
2385;01/04/2019;12:29:20;8079;60;2;7.50
2386;01/04/2019;08:52:03;8400;38;1;3.75
2387;01/04/2019;13:16:07;8211;51;1;3.00
2387;01/04/2019;13:16:07;8211;78;1;4.50
2391;01/04/2019;11:13:00;8192;41;1;4.25
2395;01/04/2019;18:07:13;8272;23;1;2.50
2397;01/04/2019;09:14:25;8448;46;1;2.50
2400;01/04/2019;08:41:23;8397;39;1;4.25
2400;01/04/2019;08:41:23;8397;75;1;3.50
2403;01/04/2019;10:43:07;8242;52;2;5.00
2404;01/04/2019;09:55:52;8066;59;1;4.50
2427;01/04/2019;12:00:34;8202;34;2;4.90
2427;01/04/2019;12:00:34;8202;73;1;3.75
2428;01/04/2019;15:45:43;8356;37;2;6.00
2440;01/04/2019;09:34:17;8183;41;2;8.50
2442;01/04/2019;15:35:49;8460;60;2;7.50
2442;01/04/2019;15:35:49;8460;70;1;3.25
2444;01/04/2019;09:48:03;8028;30;1;3.00
2446;01/04/2019;18:09:43;8266;87;1;3.00
2452;01/04/2019;17:05:09;8166;31;2;4.40
2457;01/04/2019;10:23:01;8397;48;2;5.00
2459;01/04/2019;13:34:19;8257;32;2;6.00
2466;01/04/2019;13:35:00;8163;44;2;5.00
2476;01/04/2019;09:00:24;8164;40;2;7.50
2479;01/04/2019;18:00:54;8172;50;2;5.00
2485;01/04/2019;12:36:57;8451;60;1;3.75
2494;01/04/2019;15:45:25;8066;24;1;3.00
2528;01/04/2019;11:39:30;8029;56;1;2.55
2531;01/04/2019;12:30:49;8169;38;1;3.75
2534;01/04/2019;10:43:23;8150;49;1;3.00
2536;01/04/2019;17:19:28;8003;28;2;4.00
2538;01/04/2019;12:57:07;8140;34;1;2.45
2538;01/04/2019;12:57:07;8140;77;1;3.00
2540;01/04/2019;13:04:01;8262;25;2;4.40
2540;01/04/2019;13:04:01;8262;72;1;3.25
2542;01/04/2019;15:29:03;8152;30;2;6.00
2545;01/04/2019;11:55:20;8319;39;2;8.50
2548;01/04/2019;17:31:25;8285;57;1;3.10
2549;01/04/2019;13:18:34;8191;49;2;6.00
2550;01/04/2019;09:40:44;8264;23;1;2.50
2553;01/04/2019;15:53:42;8321;42;1;2.50
2553;01/04/2019;15:53:42;8321;71;1;3.75
2556;01/04/2019;15:46:17;8269;29;1;2.50
2560;01/04/2019;18:06:51;8408;41;2;8.50
2569;01/04/2019;17:17:12;8464;29;1;2.50
2571;01/04/2019;11:49:42;8219;54;1;2.50
2571;01/04/2019;11:49:42;8219;72;1;3.25
2584;01/04/2019;13:02:40;8272;49;1;3.00
2584;01/04/2019;13:02:40;8272;78;1;4.50
2590;01/04/2019;12:03:09;8365;36;1;3.75
2597;01/04/2019;12:17:38;8449;50;2;5.00
2615;01/04/2019;17:29:02;8246;54;1;2.50
2620;01/04/2019;19:45:28;8344;26;1;3.00
2624;01/04/2019;19:43:33;8393;35;1;3.10
2625;01/04/2019;17:11:57;8417;55;2;8.00
2631;01/04/2019;18:41:28;8402;49;2;6.00
2637;01/04/2019;18:12:52;8231;59;1;4.50
2652;01/04/2019;09:57:45;8173;33;2;7.00
2663;01/04/2019;11:08:59;8113;51;2;6.00
2666;01/04/2019;10:39:40;8257;60;2;7.50
2669;01/04/2019;11:46:35;8303;47;2;6.00
2687;01/04/2019;08:32:31;8180;61;1;4.75
2693;01/04/2019;15:49:26;8096;47;2;6.00
2696;01/04/2019;10:14:30;8131;54;1;2.50
2699;01/04/2019;19:09:50;8245;35;2;6.20
2704;01/04/2019;19:21:15;8255;37;2;6.00
2706;01/04/2019;15:24:01;8432;26;1;3.00
2719;01/04/2019;09:08:09;8348;45;2;6.00
2720;01/04/2019;17:06:17;8024;49;1;3.00
2726;01/04/2019;19:04:52;8357;35;2;6.20
2732;01/04/2019;19:21:44;8068;51;2;6.00
2735;01/04/2019;12:49:16;8419;32;2;6.00
2741;01/04/2019;13:55:50;8393;45;2;6.00
2749;01/04/2019;13:36:34;8204;51;2;6.00
2757;01/04/2019;15:21:05;8458;30;2;6.00
2770;01/04/2019;09:49:33;8181;29;2;5.00
2772;01/04/2019;15:00:24;8360;56;1;2.55
2777;01/04/2019;09:47:40;8467;40;2;7.50
2783;01/04/2019;18:17:09;8022;36;2;7.50
2790;01/04/2019;08:59:35;8501;47;2;6.00
2794;01/04/2019;15:21:06;8251;30;2;6.00
2806;01/04/2019;08:17:27;8483;33;2;7.00
2814;01/04/2019;19:45:56;8116;30;1;3.00
2829;01/04/2019;16:51:00;8056;22;2;4.00
2842;01/04/2019;17:21:45;8039;58;1;3.50
2853;01/04/2019;14:41:51;8183;25;1;2.20
10;02/04/2019;18:44:07;209;24;1;3.00
16;02/04/2019;13:55:30;239;45;2;6.00
20;02/04/2019;17:54:37;668;37;2;6.00
21;02/04/2019;18:08:45;352;51;1;3.00
28;02/04/2019;15:59:53;603;43;2;6.00
36;02/04/2019;13:43:55;237;46;2;5.00
38;02/04/2019;18:31:50;28;39;2;8.50
42;02/04/2019;13:59:49;463;26;1;3.00
42;02/04/2019;13:59:49;463;70;1;3.25
54;02/04/2019;16:22:25;756;48;1;2.50
56;02/04/2019;11:24:50;787;52;2;5.00
57;02/04/2019;14:53:40;273;42;1;2.50
69;02/04/2019;18:25:17;715;61;1;4.75
75;02/04/2019;17:11:47;19;61;2;9.50
75;02/04/2019;17:11:47;19;74;1;3.50
77;02/04/2019;17:30:49;322;40;2;7.50
78;02/04/2019;15:24:16;558;60;1;3.75
80;02/04/2019;17:35:08;676;56;2;5.10
86;02/04/2019;13:02:03;183;27;2;7.00
88;02/04/2019;11:35:02;206;49;1;3.00
88;02/04/2019;11:35:02;206;79;1;3.75
92;02/04/2019;12:43:43;152;51;1;3.00
92;02/04/2019;12:43:43;152;79;1;3.75
93;02/04/2019;18:33:59;112;46;1;2.50
97;02/04/2019;17:03:17;788;51;2;6.00
102;02/04/2019;14:12:17;692;32;1;3.00
105;02/04/2019;12:35:38;791;56;1;2.55
114;02/04/2019;12:38:51;166;23;1;2.50
115;02/04/2019;17:57:42;16;29;2;5.00
115;02/04/2019;17:57:42;16;73;1;3.75
121;02/04/2019;12:15:07;692;23;2;5.00
123;02/04/2019;17:08:13;436;61;1;4.75
125;02/04/2019;12:45:09;2;56;1;2.55
128;02/04/2019;17:09:00;534;29;2;5.00
129;02/04/2019;16:36:38;615;32;1;3.00
132;02/04/2019;12:28:25;675;60;1;3.75
133;02/04/2019;14:17:55;603;61;2;9.50
133;02/04/2019;14:17:55;603;75;1;3.50
136;02/04/2019;19:19:18;684;25;1;2.20
147;02/04/2019;13:41:31;118;53;1;3.00
154;02/04/2019;14:08:49;171;40;1;3.75
160;02/04/2019;13:40:11;125;39;1;4.25
176;02/04/2019;12:02:45;796;45;1;3.00
177;02/04/2019;19:31:36;96;34;1;2.45
177;02/04/2019;19:31:36;96;79;1;3.75
186;02/04/2019;19:01:20;696;38;2;7.50
194;02/04/2019;15:20:26;300;37;2;6.00
196;02/04/2019;14:40:16;224;59;1;4.50
198;02/04/2019;11:11:23;772;26;2;6.00
200;02/04/2019;12:10:37;735;61;2;9.50
201;02/04/2019;11:59:57;544;45;2;6.00
204;02/04/2019;13:17:25;622;23;2;5.00
208;02/04/2019;19:18:00;737;60;1;3.75
215;02/04/2019;13:55:55;461;47;1;3.00
217;02/04/2019;13:29:59;437;56;1;2.55
222;02/04/2019;12:47:49;292;46;2;5.00
223;02/04/2019;12:30:43;309;50;2;5.00
230;02/04/2019;18:55:05;652;54;2;5.00
233;02/04/2019;18:43:00;686;36;1;3.75
241;02/04/2019;11:36:20;794;61;2;9.50
251;02/04/2019;18:19:07;589;45;2;6.00
253;02/04/2019;13:30:30;685;39;2;8.50
256;02/04/2019;19:58:26;631;36;1;3.75
258;02/04/2019;19:53:02;287;22;1;2.00
258;02/04/2019;19:53:02;287;74;1;3.50
259;02/04/2019;16:55:54;480;50;2;5.00
259;02/04/2019;16:55:54;480;74;1;3.50
263;02/04/2019;18:32:38;437;49;2;6.00
264;02/04/2019;16:35:35;75;48;1;2.50
267;02/04/2019;12:12:10;47;47;2;6.00
299;02/04/2019;19:17:14;3;44;2;5.00
299;02/04/2019;19:17:14;3;71;1;3.75
300;02/04/2019;14:26:20;109;53;2;6.00
300;02/04/2019;14:26:20;109;76;1;3.50
301;02/04/2019;12:58:04;613;53;2;6.00
304;02/04/2019;13:08:25;349;38;2;7.50
306;02/04/2019;17:47:35;679;25;2;4.40
308;02/04/2019;12:23:30;26;43;1;3.00
308;02/04/2019;12:23:30;26;78;1;4.50
